Date,Open,High,Low,Close,Adj Close,Volume
2020-03-27,34.090000,34.090000,34.090000,34.090000,33.646305,0
2020-03-30,33.880001,33.880001,33.880001,33.880001,33.439041,0
2020-03-31,33.639999,33.639999,33.639999,33.639999,33.259106,0
2020-04-01,34.160000,34.160000,34.160000,34.160000,33.773216,0
2020-04-02,34.330002,34.330002,34.330002,34.330002,33.941296,0
2020-04-03,34.459999,34.459999,34.459999,34.459999,34.069820,0
2020-04-06,34.270000,34.270000,34.270000,34.270000,33.881969,0
2020-04-07,34.070000,34.070000,34.070000,34.070000,33.684235,0
2020-04-08,33.740002,33.740002,33.740002,33.740002,33.357971,0
2020-04-09,33.820000,33.820000,33.820000,33.820000,33.437065,0
2020-04-13,33.570000,33.570000,33.570000,33.570000,33.189896,0
2020-04-14,33.570000,33.570000,33.570000,33.570000,33.189896,0
2020-04-15,34.419998,34.419998,34.419998,34.419998,34.030273,0
2020-04-16,34.799999,34.799999,34.799999,34.799999,34.405975,0
2020-04-17,34.349998,34.349998,34.349998,34.349998,33.961060,0
2020-04-20,34.619999,34.619999,34.619999,34.619999,34.228004,0
2020-04-21,35.040001,35.040001,35.040001,35.040001,34.643250,0
2020-04-22,34.700001,34.700001,34.700001,34.700001,34.307106,0
2020-04-23,34.900002,34.900002,34.900002,34.900002,34.504837,0
2020-04-24,34.980000,34.980000,34.980000,34.980000,34.583935,0
2020-04-27,34.360001,34.360001,34.360001,34.360001,33.970951,0
2020-04-28,34.750000,34.750000,34.750000,34.750000,34.356537,0
2020-04-29,34.580002,34.580002,34.580002,34.580002,34.188465,0
2020-04-30,34.169998,34.169998,34.169998,34.169998,33.833981,0
2020-05-01,34.419998,34.419998,34.419998,34.419998,34.081520,0
2020-05-04,34.279999,34.279999,34.279999,34.279999,33.942898,0
2020-05-05,34.080002,34.080002,34.080002,34.080002,33.744869,0
2020-05-06,33.549999,33.549999,33.549999,33.549999,33.220078,0
2020-05-07,34.099998,34.099998,34.099998,34.099998,33.764668,0
2020-05-08,33.689999,33.689999,33.689999,33.689999,33.358700,0
2020-05-11,33.419998,33.419998,33.419998,33.419998,33.091354,0
2020-05-12,33.750000,33.750000,33.750000,33.750000,33.418110,0
2020-05-13,33.980000,33.980000,33.980000,33.980000,33.645844,0
2020-05-14,34.290001,34.290001,34.290001,34.290001,33.952801,0
2020-05-15,34.200001,34.200001,34.200001,34.200001,33.863682,0
2020-05-18,33.490002,33.490002,33.490002,33.490002,33.160667,0
2020-05-19,33.610001,33.610001,33.610001,33.610001,33.279484,0
2020-05-20,33.689999,33.689999,33.689999,33.689999,33.358700,0
2020-05-21,33.790001,33.790001,33.790001,33.790001,33.457714,0
2020-05-22,33.930000,33.930000,33.930000,33.930000,33.596336,0
2020-05-26,33.549999,33.549999,33.549999,33.549999,33.220078,0
2020-05-27,33.500000,33.500000,33.500000,33.500000,33.170570,0
2020-05-28,33.380001,33.380001,33.380001,33.380001,33.051750,0
2020-05-29,33.529999,33.529999,33.529999,33.529999,33.252075,0
2020-06-01,33.340000,33.340000,33.340000,33.340000,33.063648,0
2020-06-02,33.220001,33.220001,33.220001,33.220001,32.944645,0
2020-06-03,32.790001,32.790001,32.790001,32.790001,32.518208,0
2020-06-04,32.330002,32.330002,32.330002,32.330002,32.062023,0
2020-06-05,32.099998,32.099998,32.099998,32.099998,31.833927,0
2020-06-08,32.209999,32.209999,32.209999,32.209999,31.943020,0
2020-06-09,32.570000,32.570000,32.570000,32.570000,32.300034,0
2020-06-10,33.029999,33.029999,33.029999,33.029999,32.756222,0
2020-06-11,33.650002,33.650002,33.650002,33.650002,33.371082,0
2020-06-12,33.330002,33.330002,33.330002,33.330002,33.053738,0
2020-06-15,33.349998,33.349998,33.349998,33.349998,33.073566,0
2020-06-16,32.880001,32.880001,32.880001,32.880001,32.607460,0
2020-06-17,32.990002,32.990002,32.990002,32.990002,32.716557,0
2020-06-18,33.330002,33.330002,33.330002,33.330002,33.053738,0
2020-06-19,33.340000,33.340000,33.340000,33.340000,33.063648,0
2020-06-22,33.360001,33.360001,33.360001,33.360001,33.083485,0
2020-06-23,33.150002,33.150002,33.150002,33.150002,32.875225,0
2020-06-24,33.490002,33.490002,33.490002,33.490002,33.212406,0
2020-06-25,33.570000,33.570000,33.570000,33.570000,33.291740,0
2020-06-26,33.910000,33.910000,33.910000,33.910000,33.628925,0
2020-06-29,33.820000,33.820000,33.820000,33.820000,33.539673,0
2020-06-30,33.610001,33.610001,33.610001,33.610001,33.379772,0
2020-07-01,33.540001,33.540001,33.540001,33.540001,33.310257,0
2020-07-02,33.580002,33.580002,33.580002,33.580002,33.349987,0
2020-07-06,33.450001,33.450001,33.450001,33.450001,33.220867,0
2020-07-07,33.900002,33.900002,33.900002,33.900002,33.667793,0
2020-07-08,33.770000,33.770000,33.770000,33.770000,33.538681,0
2020-07-09,34.279999,34.279999,34.279999,34.279999,34.045185,0
2020-07-10,34.110001,34.110001,34.110001,34.110001,33.876350,0
2020-07-13,34.220001,34.220001,34.220001,34.220001,33.985600,0
2020-07-14,34.259998,34.259998,34.259998,34.259998,34.025326,0
2020-07-15,34.110001,34.110001,34.110001,34.110001,33.876350,0
2020-07-16,34.270000,34.270000,34.270000,34.270000,34.035255,0
2020-07-17,34.200001,34.200001,34.200001,34.200001,33.965733,0
2020-07-20,34.279999,34.279999,34.279999,34.279999,34.045185,0
2020-07-21,34.310001,34.310001,34.310001,34.310001,34.074982,0
2020-07-22,34.400002,34.400002,34.400002,34.400002,34.164368,0
2020-07-23,34.779999,34.779999,34.779999,34.779999,34.541763,0
2020-07-24,34.779999,34.779999,34.779999,34.779999,34.541763,0
2020-07-27,34.650002,34.650002,34.650002,34.650002,34.412655,0
2020-07-28,34.880001,34.880001,34.880001,34.880001,34.641079,0
2020-07-29,34.830002,34.830002,34.830002,34.830002,34.591419,0
2020-07-30,35.049999,35.049999,35.049999,35.049999,34.809914,0
2020-07-31,34.980000,34.980000,34.980000,34.980000,34.788033,0
2020-08-03,34.830002,34.830002,34.830002,34.830002,34.638859,0
2020-08-04,35.139999,35.139999,35.139999,35.139999,34.947155,0
2020-08-05,34.849998,34.849998,34.849998,34.849998,34.658741,0
2020-08-06,35.020000,35.020000,35.020000,35.020000,34.827816,0
2020-08-07,34.810001,34.810001,34.810001,34.810001,34.618965,0
2020-08-10,34.660000,34.660000,34.660000,34.660000,34.469788,0
2020-08-11,34.259998,34.259998,34.259998,34.259998,34.071980,0
2020-08-12,33.970001,33.970001,33.970001,33.970001,33.783577,0
2020-08-13,33.619999,33.619999,33.619999,33.619999,33.435497,0
2020-08-14,33.490002,33.490002,33.490002,33.490002,33.306206,0
2020-08-17,33.580002,33.580002,33.580002,33.580002,33.395718,0
2020-08-18,33.810001,33.810001,33.810001,33.810001,33.624454,0
2020-08-19,33.610001,33.610001,33.610001,33.610001,33.425549,0
2020-08-20,33.900002,33.900002,33.900002,33.900002,33.713959,0
2020-08-21,34.090000,34.090000,34.090000,34.090000,33.902916,0
2020-08-24,34.020000,34.020000,34.020000,34.020000,33.833302,0
2020-08-25,33.790001,33.790001,33.790001,33.790001,33.604565,0
2020-08-26,33.660000,33.660000,33.660000,33.660000,33.475277,0
2020-08-27,33.110001,33.110001,33.110001,33.110001,32.928295,0
2020-08-28,33.090000,33.090000,33.090000,33.090000,32.908405,0
2020-08-31,33.240002,33.240002,33.240002,33.240002,33.105606,0
2020-09-01,33.619999,33.619999,33.619999,33.619999,33.484070,0
2020-09-02,33.919998,33.919998,33.919998,33.919998,33.782856,0
2020-09-03,34.020000,34.020000,34.020000,34.020000,33.882450,0
2020-09-04,33.389999,33.389999,33.389999,33.389999,33.254997,0
2020-09-08,33.590000,33.590000,33.590000,33.590000,33.454185,0
2020-09-09,33.490002,33.490002,33.490002,33.490002,33.354591,0
2020-09-10,33.660000,33.660000,33.660000,33.660000,33.523907,0
2020-09-11,33.720001,33.720001,33.720001,33.720001,33.583664,0
2020-09-14,33.720001,33.720001,33.720001,33.720001,33.583664,0
2020-09-15,33.660000,33.660000,33.660000,33.660000,33.523907,0
2020-09-16,33.560001,33.560001,33.560001,33.560001,33.424313,0
2020-09-17,33.660000,33.660000,33.660000,33.660000,33.523907,0
2020-09-18,33.540001,33.540001,33.540001,33.540001,33.404392,0
2020-09-21,33.700001,33.700001,33.700001,33.700001,33.563747,0
2020-09-22,33.680000,33.680000,33.680000,33.680000,33.543827,0
2020-09-23,33.740002,33.740002,33.740002,33.740002,33.603584,0
2020-09-24,33.849998,33.849998,33.849998,33.849998,33.713139,0
2020-09-25,33.849998,33.849998,33.849998,33.849998,33.713139,0
2020-09-28,33.770000,33.770000,33.770000,33.770000,33.633461,0
2020-09-29,33.799999,33.799999,33.799999,33.799999,33.663342,0
2020-09-30,33.459999,33.459999,33.459999,33.459999,33.369141,0
2020-10-01,33.520000,33.520000,33.520000,33.520000,33.428982,0
2020-10-02,33.380001,33.380001,33.380001,33.380001,33.289360,0
2020-10-05,32.759998,32.759998,32.759998,32.759998,32.671040,0
2020-10-06,32.930000,32.930000,32.930000,32.930000,32.840584,0
2020-10-07,32.689999,32.689999,32.689999,32.689999,32.601231,0
2020-10-08,32.869999,32.869999,32.869999,32.869999,32.780743,0
2020-10-09,32.849998,32.849998,32.849998,32.849998,32.760799,0
2020-10-12,32.950001,32.950001,32.950001,32.950001,32.860527,0
2020-10-13,33.189999,33.189999,33.189999,33.189999,33.099876,0
2020-10-14,33.250000,33.250000,33.250000,33.250000,33.159714,0
2020-10-15,33.209999,33.209999,33.209999,33.209999,33.119823,0
2020-10-16,33.119999,33.119999,33.119999,33.119999,33.030064,0
2020-10-19,32.990002,32.990002,32.990002,32.990002,32.900421,0
2020-10-20,32.700001,32.700001,32.700001,32.700001,32.611206,0
2020-10-21,32.580002,32.580002,32.580002,32.580002,32.491535,0
2020-10-22,32.250000,32.250000,32.250000,32.250000,32.162426,0
2020-10-23,32.439999,32.439999,32.439999,32.439999,32.351913,0
2020-10-26,32.740002,32.740002,32.740002,32.740002,32.651096,0
2020-10-27,32.950001,32.950001,32.950001,32.950001,32.860527,0
2020-10-28,32.980000,32.980000,32.980000,32.980000,32.890446,0
2020-10-29,32.669998,32.669998,32.669998,32.669998,32.581287,0
2020-10-30,32.299999,32.299999,32.299999,32.299999,32.256721,0
2020-11-02,32.529999,32.529999,32.529999,32.529999,32.486412,0
2020-11-03,32.360001,32.360001,32.360001,32.360001,32.316643,0
2020-11-04,33.020000,33.020000,33.020000,33.020000,32.975758,0
2020-11-05,33.090000,33.090000,33.090000,33.090000,33.045666,0
2020-11-06,32.700001,32.700001,32.700001,32.700001,32.656189,0
2020-11-09,32.700001,32.700001,32.700001,32.700001,32.656189,0
2020-11-10,31.870001,31.870001,31.870001,31.870001,31.827299,0
2020-11-11,31.959999,31.959999,31.959999,31.959999,31.917177,0
2020-11-12,32.490002,32.490002,32.490002,32.490002,32.446468,0
2020-11-13,32.439999,32.439999,32.439999,32.439999,32.396534,0
2020-11-16,32.369999,32.369999,32.369999,32.369999,32.326630,0
2020-11-17,32.580002,32.580002,32.580002,32.580002,32.536350,0
2020-11-18,32.660000,32.660000,32.660000,32.660000,32.616241,0
2020-11-19,32.820000,32.820000,32.820000,32.820000,32.776024,0
2020-11-20,33.099998,33.099998,33.099998,33.099998,33.055649,0
2020-11-23,32.950001,32.950001,32.950001,32.950001,32.905853,0
2020-11-24,32.650002,32.650002,32.650002,32.650002,32.606255,0
2020-11-25,32.549999,32.549999,32.549999,32.549999,32.506386,0
2020-11-27,32.840000,32.840000,32.840000,32.840000,32.795998,0
2020-11-30,32.759998,32.759998,32.759998,32.759998,32.759998,0
2020-12-01,32.310001,32.310001,32.310001,32.310001,32.310001,0
2020-12-02,32.049999,32.049999,32.049999,32.049999,32.049999,0
2020-12-03,32.310001,32.310001,32.310001,32.310001,32.310001,0
2020-12-04,31.840000,31.840000,31.840000,31.840000,31.840000,0
2020-12-07,32.119999,32.119999,32.119999,32.119999,32.119999,0
2020-12-08,32.270000,32.270000,32.270000,32.270000,32.270000,0
2020-12-09,32.160000,32.160000,32.160000,32.160000,32.160000,0
2020-12-10,32.439999,32.439999,32.439999,32.439999,32.439999,0
2020-12-11,32.549999,32.549999,32.549999,32.549999,32.549999,0
2020-12-14,32.459999,32.459999,32.459999,32.459999,32.459999,0
2020-12-15,32.360001,32.360001,32.360001,32.360001,32.360001,0
2020-12-16,32.279999,32.279999,32.279999,32.279999,32.279999,0
2020-12-17,32.189999,32.189999,32.189999,32.189999,32.189999,0
2020-12-18,32.099998,32.099998,32.099998,32.099998,32.099998,0
