Date,Open,High,Low,Close,Adj Close,Volume
2019-12-16,3223.330078,3225.649902,3216.030029,3221.219971,3221.219971,6454270000
2019-12-23,3226.050049,3247.929932,3220.510010,3240.020020,3240.020020,8946500000
2019-12-30,3240.090088,3258.139893,3212.030029,3234.850098,3234.850098,12826640000
2020-01-06,3217.550049,3282.989990,3214.639893,3265.350098,3265.350098,17666700000
2020-01-13,3271.129883,3329.879883,3268.429932,3329.620117,3329.620117,18071600000
2020-01-20,3321.030029,3337.770020,3281.530029,3295.469971,3295.469971,15197180000
2020-01-27,3247.159912,3293.469971,3214.679932,3225.520020,3225.520020,19249400000
2020-02-03,3235.659912,3347.959961,3235.659912,3327.709961,3327.709961,19469980000
2020-02-10,3318.280029,3385.090088,3317.770020,3380.159912,3380.159912,18033560000
2020-02-17,3369.040039,3393.520020,3328.449951,3337.750000,3337.750000,15253460000
2020-02-24,3257.610107,3259.810059,2855.840088,2954.219971,2954.219971,31535270000
2020-03-02,2974.280029,3136.719971,2901.540039,2972.370117,2972.370117,29895510000
2020-03-09,2863.889893,2882.590088,2478.860107,2711.020020,2711.020020,40521170000
2020-03-16,2508.590088,2562.979980,2280.520020,2304.919922,2304.919922,41887220000
2020-03-23,2290.709961,2637.010010,2191.860107,2541.469971,2541.469971,37182690000
2020-03-30,2558.979980,2641.389893,2447.489990,2488.649902,2488.649902,30804590000
2020-04-06,2578.280029,2818.570068,2574.570068,2789.820068,2789.820068,27169090000
2020-04-13,2782.459961,2879.219971,2721.169922,2874.560059,2874.560059,27017230000
2020-04-20,2845.620117,2868.979980,2727.100098,2836.739990,2836.739990,26476650000
2020-04-27,2854.649902,2954.860107,2821.610107,2830.709961,2830.709961,28763560000
2020-05-04,2815.010010,2932.159912,2797.850098,2929.800049,2929.800049,24736450000
2020-05-11,2915.459961,2945.820068,2766.639893,2863.699951,2863.699951,27177120000
2020-05-18,2913.860107,2980.290039,2913.860107,2955.449951,2955.449951,25246330000
2020-05-25,3004.080078,3068.669922,2969.750000,3044.310059,3044.310059,24886040000
2020-06-01,3038.780029,3211.719971,3031.540039,3193.929932,3193.929932,30895920000
2020-06-08,3199.919922,3233.129883,2984.469971,3041.310059,3041.310059,34241980000
2020-06-15,2993.760010,3155.530029,2965.659912,3097.739990,3097.739990,28876100000
2020-06-22,3094.419922,3154.899902,3004.629883,3009.050049,3009.050049,27870950000
2020-06-29,3018.590088,3165.810059,2999.739990,3130.010010,3130.010010,17793010000
2020-07-06,3155.290039,3186.820068,3115.699951,3185.040039,3185.040039,23572210000
2020-07-13,3205.080078,3238.280029,3127.659912,3224.729980,3224.729980,21991770000
2020-07-20,3224.290039,3279.989990,3200.050049,3215.629883,3215.629883,20959710000
2020-07-27,3219.840088,3272.169922,3204.129883,3271.120117,3271.120117,22039370000
2020-08-03,3288.260010,3352.540039,3284.530029,3351.280029,3351.280029,22369880000
2020-08-10,3356.040039,3387.889893,3326.439941,3372.850098,3372.850098,20016990000
2020-08-17,3380.860107,3399.959961,3354.689941,3397.159912,3397.159912,18785350000
2020-08-24,3418.090088,3509.229980,3413.129883,3508.010010,3508.010010,18887790000
2020-08-31,3509.729980,3588.110107,3349.629883,3426.959961,3426.959961,22040710000
2020-09-07,3371.879883,3425.550049,3310.469971,3340.969971,3340.969971,16483130000
2020-09-14,3363.560059,3428.919922,3292.399902,3319.469971,3319.469971,24034260000
2020-09-21,3285.570068,3323.350098,3209.449951,3298.459961,3298.459961,21547840000
2020-09-28,3333.899902,3397.179932,3323.689941,3348.419922,3348.419922,20352550000
2020-10-05,3367.270020,3482.340088,3354.540039,3477.139893,3477.139893,19733380000
2020-10-12,3500.020020,3549.850098,3440.889893,3483.810059,3483.810059,19268280000
2020-10-19,3493.659912,3502.419922,3415.340088,3465.389893,3465.389893,19895410000
2020-10-26,3441.419922,3441.419922,3233.939941,3269.959961,3269.959961,22808450000
2020-11-02,3296.199951,3529.050049,3279.739990,3509.439941,3509.439941,22988840000
2020-11-09,3583.040039,3645.989990,3511.909912,3585.149902,3585.149902,28790600000
2020-11-16,3600.159912,3628.510010,3543.840088,3557.540039,3557.540039,23922170000
2020-11-23,3566.820068,3644.310059,3552.770020,3638.350098,3638.350098,18984870000
2020-11-30,3634.179932,3699.199951,3594.389893,3699.120117,3699.120117,26902810000
2020-12-07,3694.729980,3712.389893,3633.399902,3663.459961,3663.459961,23533560000
2020-12-14,3675.270020,3726.699951,3645.840088,3709.409912,3709.409912,24265420000
2020-12-18,3722.389893,3726.699951,3685.840088,3709.409912,3709.409912,4274404736
